"WORD","TYPE_NR"
"skyrium","7"
"skyrius","5"
"skyryba","5"
"skyrybos","5"
"skystas","8"
"skystimas","5"
"skystis","5"
"skėstelti","9"
"skėsti","9"
"skėsčioti","9"
"skėtiklis","5"
"skėtinis","8"
"skėtis","5"
"skęsti","9"
"skųstis","9"
"slampinėjimas","5"
"slampinėti","9"
"slankioti","9"
"slankstelis","5"
"slankumas","5"
"slankus","8"
"slapstymasis","5"
"slapstytis","9"
"slapta","7"
"slaptai","7"
"slaptas","8"
"slaptavietė","5"
"slaptingas","8"
"slaptingumas","5"
"slaptumas","5"
"slapukas","5"
"slapukauti","9"
"slapukavimas","5"
"slapyvardis","5"
"slapyvardė","5"
"slapčia","7"
"slapčiomis","7"
"slauga","5"
"slaugymas","5"
"slaugyti","9"
"slaugė","5"
"slaunumas","5"
"slavas","5"
"slavizmas","5"
"slaviškas","8"
"slenkstinis","8"
"slenkstis","5"
"slibinas","5"
"slidininkas","5"
"slidinėjimas","5"
"slidus","8"
"slidė","5"
"sliekas","5"
"slinkimas","5"
"slinkti","9"
"slinktis","5"
"sliuoga","5"
"sliuogas","5"
"sloga","5"
"slogus","8"
"slopinimas","5"
"slopinti","9"
"slopintojas","5"
"slovakas","5"
"slovėnas","5"
"sluoksniavimasis","5"
"sluoksninis","8"
"sluoksnis","5"
"sluoksniuoti","9"
"slydimas","5"
"slypėti","9"
"slysmas","5"
"slysti","9"
"slyva","5"
"slyvinė","5"
"slėgimas","5"
"slėgis","5"
"slėgti","9"
"slėnis","5"
"slėpimas","5"
"slėpingas","8"
"slėpiningas","8"
"slėpiningumas","5"
"slėpinys","5"
"slėpti","9"
"slėptis","9"
"slėptuvė","5"
"slėpynė","5"
"slūgsojimas","5"
"slūgsoti","9"
"smagiai","7"
"smagratis","5"
"smagumėlis","5"
"smagus","8"
"smaigalys","5"
"smailus","8"
"smailė","5"
"smakas","5"
"smakras","5"
"smalininkas","5"
"smalkės","5"
"smalsauti","9"
"smalsiai","7"
"smalsumas","5"
"smalsuolis","5"
"smalsus","8"
"smarkiai","7"
"smarkuolis","5"
"smarkus","8"
"smarvė","5"
"smauglys","5"
"smaugti","9"
"smegeninė","5"
"smegenys","5"
"smeigti","9"
"smeigtukas","5"
"smeigė","5"
"smelktis","9"
"smerkti","9"
"smertis","5"
"smigti","9"
"smilga","5"
"smilgiai","5"
"smilius","5"
"smilkalas","5"
"smilkinys","5"
"smilktelti","9"
"smilktelėjimas","5"
"smilkti","9"
"smiltainis","5"
"smiltelė","5"
"smiltis","5"
"smogas","5"
"smogikas","5"
"smogti","9"
"smokingas","5"
"smuikas","5"
"smuikelis","5"
"smuikininkas","5"
"smukimas","5"
"smuklė","5"
"smukti","9"
"smulkiafrakcinis","8"
"smulkiai","7"
"smulkiaserijinis","8"
"smulkinimas","5"
"smulkinti","9"
"smulkintuvas","5"
"smulkis","5"
"smulkmena","5"
"smulkmeniškai","7"
"smulkmeniškas","8"
"smulkmeniškumas","5"
"smulkmė","5"
"smulkus","8"
"smulkutis","8"
"smulkėti","9"
"smurtas","5"
"smurtavimas","5"
"smurtininkas","5"
"smėliasrautis","5"
"smėlis","5"
"smėlynas","5"
"smėlėtas","8"
"smūgis","5"
"sn","4"
"snaigė","5"
"snaiperis","5"
"snapas","5"
"snapelis","5"
"snarglys","5"
"snaudulys","5"
"snausti","9"
"sniegas","5"
"sniegena","5"
"sniegenytė","5"
"snieginis","8"
"sniegulė","5"
"snieguolė","5"
"snieguotas","8"
"sniegynas","5"
"snobas","5"
"snobiškumas","5"
"snukis","5"
"snūdas","5"
"snūduriuoti","9"
"soboras","5"
"socialdemokratas","5"
"socialdemokratija","5"
"socialdemokratinis","8"
"socialiai","7"
"socialiniai","7"
"socialinis","8"
"socialistas","5"
"socialistinis","8"
"socializacija","5"
"socializmas","5"
"sociališkai","7"
"socialliberalas","5"
"socialumas","5"
"sociolingvistika","5"
"sociologas","5"
"sociologija","5"
"sociologinis","8"
"sociopatas","5"
"soda","5"
"sodas","5"
"sodelis","5"
"sodietis","5"
"sodinimas","5"
"sodininkas","5"
"sodininkystė","5"
"sodinti","9"
"sodinukas","5"
"sodmuo","5"
"sodriai","7"
"sodrumas","5"
"sodrus","8"
"sodyba","5"
"sodybvietė","5"
"sodybėlė","5"
"sodžius","5"
"sofa","5"
"sofutė","5"
"soja","5"
"sol","5"
"solfedžio","5"
"soliariumas","5"
"solicitacija","5"
"solidarizuotis","9"
"solidarumas","5"
"solidus","8"
"solidžiai","7"
"solifliukcija","5"
"solifliukcinis","8"
"solinis","8"
"solipsizmas","5"
"solistas","5"
"solistė","5"
"solkoserilis","5"
"somatoneurologinis","8"
"sonata","5"
"sopulys","5"
"sopėti","9"
"sorbitas","5"
"sortimentas","5"
"sostas","5"
"sostinė","5"
"sotis","5"
"sotumas","5"
"sotus","8"
"sovietas","5"
"sovietinis","8"
"sovietmetis","5"
"sočiai","7"
"spageti","5"
"spaktyva","5"
"spalinukė","5"
"spalis","5"
"spaliukas","5"
"spalva","5"
"spalvingas","8"
"spalvinimas","5"
"spalvinis","8"
"spalvotas","8"
"spalvoti","9"
"spanguolynas","5"
"spanguolė","5"
"sparas","5"
"spardyti","9"
"sparnas","5"
"sparnelis","5"
"sparnuotas","8"
"sparnuotis","5"
"sparta","5"
"spartinimas","5"
"spartinti","9"
"spartumas","5"
"spartus","8"
"sparčiai","7"
"spauda","5"
"spaudas","5"
"spaudimas","5"
"spaudinys","5"
"spausdinimas","5"
"spausdinti","9"
"spausdintuvas","5"
"spausti","9"
"spaustukas","5"
"spaustuvas","5"
"spaustuvė","5"
"spazmas","5"
"specialiai","7"
"specialistas","5"
"specialistė","5"
"specializacija","5"
"specializavimas","5"
"specializavimasis","5"
"specializuoti","9"
"specializuotis","9"
"specialus","8"
"specialybė","5"
"specifika","5"
"specifikacija","5"
"specifikavimas","5"
"specifikuoti","9"
"specifinis","8"
"specifiškas","8"
"specperkeltasis","5"
"speigas","5"
"spektaklis","5"
"spektras","5"
"spektroskopija","5"
"spektroskopininkas","5"
"spekuliacija","5"
"spekuliantas","5"
"spekuliatyvinis","8"
"spekuliatyvumas","5"
"spekuliatyvus","8"
"spenelis","5"
"spengla","5"
"spengti","9"
"spenys","5"
"sperma","5"
"spermatogenezė","5"
"spermijas","5"
"spermograma","5"
"spiegimas","5"
"spiegti","9"
"spiestis","9"
"spiečius","5"
"spindesys","5"
"spindis","5"
"spinduliavimas","5"
"spindulingas","8"
"spindulinis","8"
"spinduliuoti","9"
"spinduliuotė","5"
"spindulys","5"
"spindulėlis","5"
"spindėjimas","5"
"spindėti","9"
"spiningas","5"
"spiningininkas","5"
"spinozizmas","5"
"spinta","5"
"spintelė","5"
"spiralinis","8"
"spiralė","5"
"spirgas","5"
"spiritas","5"
"spiritinis","8"
"spiritistas","5"
"spiritizmas","5"
"spiritualizmas","5"
"spirometras","5"
"spirti","9"
"spirtis","9"
"spjaudyklė","5"
"spjaudyti","9"
"spjaudytis","9"
"spjauti","9"
"spoileris","5"
"spoksoti","9"
"sponsorius","5"
"spontaniškai","7"
"spontaniškas","8"
"spora","5"
"sportas","5"
"sportininkas","5"
"sportininkė","5"
"sportinis","8"
"sportiškumas","5"
"sportsmenas","5"
"sportuoti","9"
"spraga","5"
"spragilas","5"
"spragsėti","9"
"sprandas","5"
"sprendimas","5"
"sprendinys","5"
"sprindis","5"
"springti","9"
"sprogdinimas","5"
"sprogdinti","9"
"sprogdintojas","5"
"sprogimas","5"
"sproginėti","9"
"sprogmuo","5"
"sprogti","9"
"sprukti","9"
"spręsti","9"
"sprūdis","5"
"sprūsti","9"
"spungė","5"
"spuogas","5"
"spuogelis","5"
"spuogutis","5"
"spurdėjimas","5"
"spurdėti","9"
"spurga","5"
"spurgas","5"
"spurgytė","5"
"spustelti","9"
"spyglelis","5"
"spygliuotas","8"
"spygliuotis","5"
"spyglys","5"
"spyna","5"
"spynelė","5"
"spyriotis","9"
"spyris","5"
"spyruoklė","5"
"spąstai","5"
"spėjimas","5"
"spėliojimas","5"
"spėlionė","5"
"spėlioti","9"
"spėriai","7"
"spėti","9"
"spęsti","9"
"spūstis","5"
"sraigtas","5"
"sraigtasparnis","5"
"sraigtinis","8"
"sraigė","5"
"sraunuma","5"
"sraunus","8"
"srautas","5"
"sriegiklis","5"
"srieginis","8"
"sriegis","5"
"sriegpjovė","5"
"sritis","5"
"sriuba","5"
"sriūbtelti","9"
"srovelė","5"
"srovinis","8"
"sroviškumas","5"
"srovė","5"
"sruoga","5"
"sruogelė","5"
"sruogytė","5"
"srutos","5"
"srutovežis","5"
"sruventi","9"
"srūti","9"
"stabas","5"
"stabdis","5"
"stabdymas","5"
"stabdys","5"
"stabdyti","9"
"stabdytojas","5"
"stabilizacija","5"
"stabilizavimas","5"
"stabilizavimasis","5"
"stabilizuoti","9"
"stabilizuotis","9"
"stabilumas","5"
"stabilus","8"
"stabligė","5"
"stabmeldystė","5"
"stabtelti","9"
"stabtelėjimas","5"
"stacionaras","5"
"stacionariai","7"
"stacionarinis","8"
"stacionarizuoti","9"
"stacionarus","8"
"stadija","5"
"stadionas","5"
"stagaras","5"
"stagnacija","5"
"stagnatorius","5"
"staiga","7"
"staigiai","7"
"staigmena","5"
"staigus","8"
"staklininkas","5"
"staklės","5"
"stakta","5"
"stalas","5"
"stalelis","5"
"stalinis","8"
"stalinizmas","5"
"staliukas","5"
"stalius","5"
"staltiesė","5"
"stalviršis","5"
"stalčiukas","5"
"stalčius","5"
"stambiafrakcinis","8"
"stambiai","7"
"stambiaserijinis","8"
"stambinimas","5"
"stambinti","9"
"stambumas","5"
"stambus","8"
"standartas","5"
"standartinis","8"
"standartizacija","5"
"standartizavimas","5"
"standartizuoti","9"
"standumas","5"
"standus","8"
"standėti","9"
"standžiai","7"
"stangrinti","9"
"stangrus","8"
"starkas","5"
"starkis","5"
"starta","5"
"startas","5"
"starteris","5"
"startinis","8"
"startuoti","9"
"statinaitė","5"
"statinis","8"
"statinys","5"
"statinė","5"
"statistika","5"
"statistikas","5"
"statistinis","8"
"statiškas","8"
"statiškumas","5"
"statmenai","7"
"statmenas","8"
"statmenumas","5"
"statorius","5"
"statramstis","5"
"statula","5"
"statulėlė","5"
"statuma","5"
"statumas","5"
"status","8"
"statusas","5"
"statutas","5"
"statutinis","8"
"statyba","5"
"statybininkas","5"
"statybinis","8"
"statybvietė","5"
"statykla","5"
"statymas","5"
"statyti","9"
"statytis","9"
"statytojas","5"
"staugimas","5"
"staugti","9"
"stazė","5"
"stačiai","7"
"stačiakampis","8"
"stačias","8"
"stačiatikis","5"
"stačiatikybė","5"
"stačiatikė","5"
"stačiokas","5"
"stažas","5"
"stažuoti","9"
"stažuotis","9"
"stažuotojas","5"
"stažuotė","5"
"stebeilijimas","5"
"stebeilyti","9"
"stebinti","9"
"stebukladaris","5"
"stebukladarys","5"
"stebuklas","5"
"stebuklingas","8"
"stebuklinis","8"
"stebulė","5"
"stebykla","5"
"stebėjimas","5"
"stebėti","9"
"stebėtinai","7"
"stebėtis","9"
"stebėtojas","5"
"steigimas","5"
"steigimasis","5"
"steigti","9"
"steigtis","9"
"steigėja","5"
"steigėjas","5"
"stela","5"
"stelažas","5"
"stemplė","5"
"stendas","5"
"stendinis","8"
"stengimasis","5"
"stengti","9"
"stengtis","9"
"stenograma","5"
"stenokardija","5"
"stenokardinis","8"
"stepinis","8"
"stepė","5"
"sterblė","5"
"stereoskopas","5"
"stereotipas","5"
"stereotipinis","8"
"stereotipiškas","8"
"steriliai","7"
"sterilizacija","5"
"sterilizacinis","8"
"sterilizatorius","5"
"sterilizavimas","5"
"sterilizuoti","9"
"sterilumas","5"
"sterilus","8"
"sterkas","5"
"sterlingas","5"
"steroidas","5"
"sterva","5"
"stetoskopas","5"
"stichija","5"
"stichinis","8"
"stichiškai","7"
"stichiškas","8"
"stiebas","5"
"stiebelis","5"
"stiebtis","9"
"stigti","9"
"stiklainis","5"
"stiklas","5"
"stiklelis","5"
"stiklinaitė","5"
"stiklinis","8"
"stiklinė","5"
"stiklinėlė","5"
"stikliukas","5"
"stiklius","5"
"stiklūnas","5"
"stilingumas","5"
"stilistas","5"
"stilistika","5"
"stilistinis","8"
"stilistiškai","7"
"stilius","5"
"stilizacija","5"
"stilizuoti","9"
"stimburys","5"
"stimulas","5"
"stimuliacija","5"
"stimuliatorius","5"
"stimuliavimas","5"
"stimulinis","8"
"stimuliuoti","9"
"stingdyti","9"
"stingimas","5"
"stingti","9"
"stingulys","5"
"stinta","5"
"stipendija","5"
"stipendininkas","5"
"stipinas","5"
"stipininis","8"
"stipkė","5"
"stipriai","7"
"stiprinimas","5"
"stiprinti","9"
"stiprintuvas","5"
"stiprokas","8"
"stiprumas","5"
"stiprus","8"
"stiprybė","5"
"stiprėjimas","5"
"stiprėti","9"
"stirksoti","9"
"stirna","5"
"stirnelė","5"
"stirniena","5"
"stirninas","5"
"stirta","5"
"stiuardesė","5"
"stogas","5"
"stogelis","5"
"stoicizmas","5"
"stoikas","5"
"stoiškas","8"
"stojimas","5"
"stoka","5"
"stokoti","9"
"stomatitas","5"
"stomatologas","5"
"stomatologija","5"
"stomatologinis","8"
"stonia","5"
"storai","7"
"storas","8"
"storastiebis","8"
"storis","5"
"storokas","8"
"storsmuo","5"
"storulis","5"
"storulė","5"
"storumas","5"
"storymė","5"
"storėti","9"
"storžieviškumas","5"
"stotas","5"
"stotelė","5"
"stoti","9"
"stotis","5"
"stovas","5"
"stovelis","5"
"stovykla","5"
"stovyklauti","9"
"stovyklavietė","5"
"stovėjimas","5"
"stovėti","9"
"straipsnelis","5"
"straipsnis","5"
"straksėti","9"
"strarkas","5"
"strategas","5"
"strategija","5"
"strateginis","8"
"strazdas","5"
"streikas","5"
"streikuotojas","5"
"streptocidas","5"
"stresas","5"
"stresinis","8"
"stribas","5"
"strigti","9"
"strimėlė","5"
"striptizas","5"
"striukis","5"
"striukytė","5"
"striukė","5"
"strofa","5"
"stroncis","5"
"stropiai","7"
"stropumas","5"
"struktūra","5"
"struktūrinis","8"
"struktūrizavimas","5"
"struktūrizuoti","9"
"strutis","5"
"stryktelti","9"
"strypas","5"
"strypelis","5"
"strypinis","8"
"strypčiojimas","5"
"strėlė","5"
"strėnos","5"
"stuba","5"
"stuburas","5"
"studentas","5"
"studentavimas","5"
"studentiškas","8"
"studentukas","5"
"studentė","5"
"studija","5"
"studijinis","8"
"studijos","5"
"studijuoti","9"
"studijuotojas","5"
"stulbinančiai","7"
"stulbinti","9"
"stulpas","5"
"stulpelis","5"
"stumbras","5"
"stumdyti","9"
"stumdytis","9"
"stumtelti","9"
"stumti","9"
"stumtis","9"
"stuobrys","5"
"stuomuo","5"
"stverti","9"
"stvertis","9"
"styga","5"
"styginis","8"
"stygius","5"
"stypsoti","9"
"styroti","9"
"stūksoti","9"
"stūma","5"
"stūmis","5"
"stūmoklinis","8"
"stūmoklis","5"
"su","10"
"suabejoti","9"
"suabsoliutinti","9"
"suakmenėti","9"
"suaktualinti","9"
"suaktyvinti","9"
"suaktyvėjimas","5"
"suaktyvėti","9"
"suamsėti","9"
"suardymas","5"
"suardyti","9"
"suarti","9"
"suartinti","9"
"suartėjimas","5"
"suartėti","9"
"suasmeninti","9"
"suaugti","9"
"subalansuoti","9"
"subankrutuoti","9"
"subarimas","5"
"subata","5"
"suberti","9"
"subfunkcija","5"
"subinė","5"
"subirti","9"
"subjauroti","9"
"subjektas","5"
"subjektyviai","7"
"subjektyvizmas","5"
"subjektyvumas","5"
"subjektyvus","8"
"subjurti","9"
"subkultūra","5"
"subkultūrinis","8"
"subligzti","9"
"sublimacija","5"
"subliukšti","9"
"sublizgėti","9"
"subliūkšti","9"
"sublązgėti","9"
"submaksimalus","8"
"subordinacija","5"
"subrandinti","9"
"subręsti","9"
"subsidija","5"
"substancija","5"
"subtiliai","7"
"subtilumas","5"
"subtilus","8"
"subtilybė","5"
"suburbuliuoti","9"
"suburbėti","9"
"suburti","9"
"subuvimas","5"
"subyrėti","9"
"subėgti","9"
"sucypti","9"
"sudarinėti","9"
"sudarkyti","9"
"sudarymas","5"
"sudaryti","9"
"sudarytojas","5"
"sudaužyti","9"
"sudeginti","9"
"sudegti","9"
"sudejavimas","5"
"sudejuoti","9"
"suderinamumas","5"
"suderinimas","5"
"suderinti","9"
"suderėti","9"
"sudie","3"
"sudievinti","9"
"sudilimas","5"
"sudilti","9"
"sudirginti","9"
"sudominti","9"
"sudoroti","9"
"sudraskyti","9"
"sudrausminti","9"
"sudrausti","9"
"sudrebėti","9"
"sudribti","9"
"sudrumsti","9"
"sudrėkinti","9"
"sudrėkti","9"
"suduoti","9"
"sudurti","9"
"sudurtinis","8"
"sudužimas","5"
"sudužti","9"
"sudvasinti","9"
"sudvejoti","9"
"sudygti","9"
"sudėjimas","5"
"sudėlioti","9"
"sudėti","9"
"sudėtingai","7"
"sudėtingas","8"
"sudėtingumas","5"
"sudėtinis","8"
"sudėtis","5"
"sudūgzti","9"
"sudūlėti","9"
"sudžiovinti","9"
"sudžiūti","9"
"sueiga","5"
"sueiti","9"
"sueitis","5"
"sueižėjimas","5"
"sueižėti","9"
"suerzinti","9"
"sufalsifikuoti","9"
"sufizmas","5"
"suformuluoti","9"
"suformuoti","9"
"sufozija","5"
"sufozinis","8"
"sufraganas","5"
"sugadinimas","5"
"sugadinti","9"
"sugaišti","9"
"sugalvoti","9"
"sugarbanoti","9"
"sugaudyti","9"
"sugauti","9"
"sugebėjimas","5"
"sugebėti","9"
"sugedimas","5"
"sugelti","9"
"sugerti","9"
"sugesti","9"
"sugestija","5"
"sugestionuoti","9"
"sugiedoti","9"
"suginti","9"
"sugirdyti","9"
"sugirgždinti","9"
"sugirgždėti","9"
"suglamžyti","9"
"suglausti","9"
"suglebti","9"
"sugluminti","9"
"suglumti","9"
"sugniaužti","9"
"sugniuždyti","9"
"sugniužti","9"
"sugrabalioti","9"
"sugraužti","9"
"sugretinimas","5"
"sugretinti","9"
"sugriauti","9"
"sugriebti","9"
"sugriežti","9"
"sugriežtinti","9"
"sugriežtėti","9"
"sugriovimas","5"
"sugriūti","9"
"sugrubti","9"
"sugrupavimas","5"
"sugrupuoti","9"
"sugrąžinimas","5"
"sugrąžinti","9"
"sugrįžimas","5"
"sugrįžti","9"
"sugrįžėlis","5"
"sugrūsti","9"
"suguldyti","9"
"sugulovė","5"
"sugulti","9"
"sugundyti","9"
"sugužėti","9"
"sugyti","9"
"sugyventi","9"
"sugyventinis","5"
"sugyventinė","5"
"sugėdinti","9"
"sugėrovas","5"
"suieškoti","9"
"suimti","9"
"suinkšti","9"
"suintensyvėjimas","5"
"suintensyvėti","9"
"suinteresuoti","9"
"suinteresuotumas","5"
"suirimas","5"
"suirti","9"
"suirutė","5"
"suirzti","9"
"sujaudinti","9"
"sujaukti","9"
"sujudimas","5"
"sujudinti","9"
"sujudėti","9"
"sujungimas","5"
"sujungti","9"
"sujusti","9"
"sukabinti","9"
"sukaisti","9"
"sukakti","9"
"sukaktis","5"
"sukaktuvės","5"
"sukalti","9"
"sukandimas","5"
"sukapoti","9"
"sukarinti","9"
"sukarpyti","9"
"sukasti","9"
"sukaupti","9"
"sukaustyti","9"
"sukeisti","9"
"sukelti","9"
"sukepti","9"
"sukergimas","5"
"sukergti","9"
"sukibti","9"
"sukietėjimas","5"
"sukietėti","9"
"sukikenti","9"
"sukilimas","5"
"sukilti","9"
"sukilėlis","5"
"sukimasis","5"
"sukinys","5"
"sukinėtis","9"
"sukioti","9"
"sukiotis","9"
"sukirbėti","9"
"sukirsti","9"
"suklaidinti","9"
"suklasifikuoti","9"
"suklastoti","9"
"suklestėjimas","5"
"suklestėti","9"
"suklierikėjimas","5"
"suklijuoti","9"
"suklikti","9"
"sukliudyti","9"
"sukloti","9"
"suklupimas","5"
"suklupti","9"
"suklusti","9"
"suklykti","9"
"suklysti","9"
"suknelė","5"
"suknia","5"
"suknutė","5"
"suknė","5"
"sukomanduoti","9"
"sukomplektuoti","9"
"sukomplikuoti","9"
"sukomponuoti","9"
"sukompromituoti","9"
"sukoncentruoti","9"
"sukonkretinti","9"
"sukonstruoti","9"
"sukontroliuoti","9"
"sukrapštyti","9"
"sukrauti","9"
"sukrikščioninti","9"
"sukriokti","9"
"sukristi","9"
"sukrizenti","9"
"sukrusti","9"
"sukrutėti","9"
"sukryžiuoti","9"
"sukryžminimas","5"
"sukrėsti","9"
"sukrėtimas","5"
"suktas","8"
"sukti","9"
"suktinė","5"
"suktis","9"
"suktukas","5"
"suktuvas","5"
"suktybė","5"
"sukultūrinti","9"
"sukurstyti","9"
"sukurti","9"
"sukviesti","9"
"sukąsti","9"
"sukčiauti","9"
"sukčiavimas","5"
"sukčius","5"
"sukėlėjas","5"
"sukūrimas","5"
"sula","5"
"sulaikymas","5"
"sulaikyti","9"
"sulakstyti","9"
"sulankstyti","9"
"sulaukti","9"
"sulaukėti","9"
"sulaužymas","5"
"sulaužyti","9"
"suleidimas","5"
"suleisti","9"
"sulenkimas","5"
"sulenkti","9"
"sulenkėti","9"
"sulesti","9"
"sulfadimetoksinas","5"
"sulfasalazinas","5"
"sulfatas","5"
"suliepsnoti","9"
"sulietuvinti","9"
"sulig","10"
"sulinkti","9"
"sulipdyti","9"
"sulipinti","9"
"sulipti","9"
"suliteratūrinti","9"
"sulituoti","9"
"sulopyti","9"
"suloti","9"
"sultingas","8"
"sultinys","5"
"sultonas","5"
"sultonatas","5"
"sultys","5"
"sultytės","5"
"sulyginti","9"
"sulėtinimas","5"
"sulėtinti","9"
"sulėtėti","9"
"sulūžti","9"
"suma","5"
"sumaigyti","9"
"sumaištis","5"
"sumaišyti","9"
"sumalti","9"
"sumaniai","7"
"sumanumas","5"
"sumanus","8"
"sumanymas","5"
"sumanyti","9"
"sumanytojas","5"
"sumas","5"
"sumavimas","5"
"sumažinimas","5"
"sumažinti","9"
"sumažėjimas","5"
"sumažėti","9"
"sumedėti","9"
"sumedžioti","9"
"sumegzti","9"
"sumeistrauti","9"
"sumelė","5"
"sumenkinimas","5"
"sumenkinti","9"
"sumesti","9"
"sumetimas","5"
"sumeškerioti","9"
"sumigti","9"
"sumindyti","9"
"suminis","8"
"suminkštinti","9"
"suminkštėti","9"
"suminėti","9"
"sumirkyti","9"
"sumišimas","5"
"sumišti","9"
"sumodeliuoti","9"
"sumokėjimas","5"
"sumokėti","9"
"sumontavimas","5"
"sumontuoti","9"
"sumoti","9"
"sumuoti","9"
"sumurkti","9"
"sumurmėti","9"
"sumušimas","5"
"sumušti","9"
"sumuštinis","5"
"sunaikinimas","5"
"sunaikinti","9"
"sunaudojimas","5"
"sunaudoti","9"
"sunegaluoti","9"
"sunerimti","9"
"sunerti","9"
"sunešti","9"
"suniokojimas","5"
"suniokoti","9"
"suniurgzti","9"
"suniurnėti","9"
"suniveliuoti","9"
"sunkenybė","5"
"sunkiai","7"
"sunkiasvoris","8"
"sunkinti","9"
"sunkis","5"
"sunkmetis","5"
"sunkokas","8"
"sunkti","9"
"sunkumas","5"
"sunkus","8"
"sunkvežimis","5"
"sunkėti","9"
"sunormalėti","9"
"sunumeruoti","9"
"sunykimas","5"
"sunykti","9"
"suodžiai","5"
"suokalbininkas","5"
"suokalbiškai","7"
"suolas","5"
"suolelis","5"
"suoliukas","5"
"suomis","5"
"suomiškai","7"
"suomiškas","8"
"suopis","5"
"suorganizuoti","9"
"suošti","9"
"supainiojimas","5"
"supainioti","9"
"supakuoti","9"
"supančioti","9"
"supaprastintai","7"
"supaprastinti","9"
"supaprastėti","9"
"suparalyžiuoti","9"
"supažindinimas","5"
"supažindinti","9"
"superego","5"
"superfosfatas","5"
"superlatyvas","5"
"superlyga","5"
"supermarketas","5"
"supertaurė","5"
"supervalstybė","5"
"superžvaigždė","5"
"supilstyti","9"
"supilti","9"
"supinatorius","5"
"supinti","9"
"supirkimas","5"
"supirkinėti","9"
"supirkti","9"
"supirkėjas","5"
"supjaustyti","9"
"suplakti","9"
"suplanavimas","5"
"suplanuoti","9"
"supleišėti","9"
"supleškėti","9"
"supliukšti","9"
"suploti","9"
"suplukti","9"
"suplyšti","9"
"suplėšyti","9"
"suponuoti","9"
"suprasti","9"
"suprastėti","9"
"supratimas","5"
"supratingai","7"
"supratingas","8"
"supratingumas","5"
"supriešinimas","5"
"supriešinti","9"
"suprojektuoti","9"
"supti","9"
"suptis","9"
"supurtyti","9"
"supykti","9"
"supūti","9"
"suradimas","5"
"suraišioti","9"
"suraižyti","9"
"surakinti","9"
"surasti","9"
"suraukti","9"
"surašymas","5"
"surašyti","9"
"sureaguoti","9"
"suredaguoti","9"
"sureguliavimas","5"
"sureguliuoti","9"
"suregzti","9"
"sureikšminti","9"
"suremontuoti","9"
"suremti","9"
"surengti","9"
"suretėti","9"
"suriesti","9"
"surikiuoti","9"
"surikti","9"
"surimtėti","9"
"surinkimas","5"
"surinkti","9"
"surinkėjas","5"
"surizikuoti","9"
"surišimas","5"
"surišti","9"
"surišėjas","5"
"surogatas","5"
"suruošti","9"
"suryti","9"
"suręsti","9"
"surūdyti","9"
"surūgti","9"
"surūkyti","9"
"surūšiuoti","9"
"susapnuoti","9"
"susegimas","5"
"susekti","9"
"susiaurinti","9"
"susiaurėjimas","5"
"susiaurėti","9"
"susibičiuliauti","9"
"susiburti","9"
"susibėgti","9"
"susibūrimas","5"
"susicementuoti","9"
"susidarymas","5"
"susidaryti","9"
"susidaužti","9"
"susiderinti","9"
"susidirginimas","5"
"susidomėjimas","5"
"susidomėti","9"
"susidorojimas","5"
"susidoroti","9"
"susidraskymas","5"
"susidraugauti","9"
"susidraugavimas","5"
"susidurti","9"
